"fecha","t1 Positiva","t1 Negativa","t1 No sabe","s1 Positiva","s1 Negativa","s1 No sabe","s2 Positiva","s2 Negativa","s2 No sabe","e1 Positiva","e1 Negativa","e1 No sabe","e2 Positiva","e2 Negativa","e2 No sabe","e3 Positiva","e3 Negativa","e3 No sabe","e4 Positiva","e4 Negativa","e4 No sabe","ed1 Positiva","ed1 Negativa","ed1 No sabe","ed2 Positiva","ed2 Negativa","ed2 No sabe","ed3 Positiva","ed3 Negativa","ed3 No sabe","v1 Positiva","v1 Negativa","v1 No sabe","v2 Positiva","v2 Negativa","v2 No sabe","v3 Positiva","v3 Negativa","v3 No sabe","vp1 Positiva","vp1 Negativa","vp1 No sabe","vp2 Positiva","vp2 Negativa","vp2 No sabe","vp3 Positiva","vp3 Negativa","vp3 No sabe","vp4 Positiva","vp4 Negativa","vp4 No sabe","vp5 Positiva","vp5 Negativa","vp5 No sabe"
2023-05-17,0.253,0.724,0.023,0.221,0.772,0.007,0.279,0.684,0.037,0.31,0.661,0.029,0.222,0.75,0.028,0.271,0.715,0.014,0.215,0.767,0.018,0.284,0.705,0.011,0.233,0.722,0.045,0.257,0.732,0.011,0.434,0.522,0.044,0.122,0.875,0.003,0.224,0.765,0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-18,0.253,0.718,0.029,0.225,0.76,0.015,0.277,0.682,0.041,0.323,0.62,0.057,0.218,0.754,0.028,0.255,0.736,0.009,0.226,0.757,0.017,0.291,0.698,0.011,0.236,0.699,0.065,0.252,0.739,0.009,0.436,0.511,0.053,0.129,0.868,0.003,0.314,0.677,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-19,0.268,0.705,0.027,0.246,0.735,0.019,0.287,0.679,0.034,0.356,0.599,0.045,0.231,0.74,0.029,0.258,0.73,0.012,0.232,0.751,0.017,0.283,0.689,0.028,0.28,0.669,0.051,0.254,0.737,0.009,0.448,0.513,0.039,0.128,0.865,0.007,0.381,0.61,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-20,0.263,0.71,0.027,0.237,0.738,0.025,0.285,0.686,0.029,0.33,0.615,0.055,0.234,0.746,0.02,0.258,0.732,0.01,0.236,0.743,0.021,0.268,0.681,0.051,0.277,0.682,0.041,0.251,0.741,0.008,0.445,0.518,0.037,0.134,0.858,0.008,0.357,0.643,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-21,0.272,0.701,0.027,0.274,0.697,0.029,0.271,0.704,0.025,0.375,0.558,0.067,0.227,0.757,0.016,0.253,0.744,0.003,0.238,0.743,0.019,0.329,0.62,0.051,0.276,0.683,0.041,0.249,0.744,0.007,0.47,0.492,0.038,0.14,0.853,0.007,0.31,0.69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-22,0.264,0.711,0.025,0.261,0.714,0.025,0.267,0.708,0.025,0.347,0.596,0.057,0.224,0.76,0.016,0.252,0.74,0.008,0.241,0.743,0.016,0.35,0.595,0.055,0.261,0.703,0.036,0.236,0.758,0.006,0.455,0.509,0.036,0.136,0.858,0.006,0.298,0.702,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-23,0.256,0.714,0.03,0.251,0.728,0.021,0.26,0.703,0.037,0.307,0.609,0.084,0.225,0.759,0.016,0.261,0.731,0.008,0.239,0.753,0.008,0.351,0.599,0.05,0.234,0.712,0.054,0.239,0.757,0.004,0.434,0.522,0.044,0.138,0.858,0.004,0.279,0.721,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-24,0.25,0.722,0.028,0.248,0.734,0.018,0.252,0.712,0.036,0.306,0.615,0.079,0.214,0.774,0.012,0.259,0.733,0.008,0.231,0.757,0.012,0.347,0.61,0.043,0.221,0.728,0.051,0.238,0.757,0.005,0.423,0.533,0.044,0.14,0.855,0.005,0.253,0.747,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-25,0.245,0.732,0.023,0.241,0.749,0.01,0.248,0.719,0.033,0.264,0.687,0.049,0.228,0.76,0.012,0.26,0.726,0.014,0.235,0.748,0.017,0.322,0.632,0.046,0.207,0.763,0.03,0.246,0.746,0.008,0.402,0.564,0.034,0.137,0.856,0.007,0.209,0.791,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-26,0.245,0.731,0.024,0.236,0.752,0.012,0.252,0.715,0.033,0.241,0.697,0.062,0.237,0.756,0.007,0.261,0.724,0.015,0.245,0.741,0.014,0.347,0.621,0.032,0.204,0.764,0.032,0.239,0.747,0.014,0.404,0.56,0.036,0.143,0.854,0.003,0.183,0.817,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-27,0.244,0.736,0.02,0.242,0.75,0.008,0.246,0.723,0.031,0.258,0.688,0.054,0.251,0.742,0.007,0.238,0.746,0.016,0.224,0.767,0.009,0.347,0.635,0.018,0.208,0.763,0.029,0.233,0.752,0.015,0.405,0.563,0.032,0.133,0.864,0.003,0.173,0.827,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-28,0.253,0.726,0.021,0.241,0.75,0.009,0.262,0.707,0.031,0.288,0.66,0.052,0.258,0.732,0.01,0.236,0.749,0.015,0.219,0.77,0.011,0.372,0.605,0.023,0.206,0.766,0.028,0.244,0.741,0.015,0.415,0.55,0.035,0.128,0.869,0.003,0.235,0.765,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-29,0.257,0.722,0.021,0.247,0.743,0.01,0.265,0.705,0.03,0.277,0.667,0.056,0.278,0.715,0.007,0.235,0.755,0.01,0.217,0.769,0.014,0.351,0.638,0.011,0.194,0.774,0.032,0.27,0.714,0.016,0.432,0.533,0.035,0.127,0.87,0.003,0.256,0.744,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-30,0.272,0.714,0.014,0.26,0.73,0.01,0.282,0.701,0.017,0.316,0.658,0.026,0.296,0.697,0.007,0.233,0.757,0.01,0.215,0.77,0.015,0.354,0.633,0.013,0.22,0.768,0.012,0.282,0.702,0.016,0.464,0.511,0.025,0.128,0.869,0.003,0.328,0.665,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-31,0.285,0.704,0.011,0.261,0.727,0.012,0.305,0.685,0.01,0.351,0.635,0.014,0.298,0.694,0.008,0.228,0.76,0.012,0.242,0.747,0.011,0.398,0.59,0.012,0.235,0.763,0.002,0.28,0.702,0.018,0.477,0.514,0.009,0.129,0.869,0.002,0.427,0.566,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-01,0.272,0.711,0.017,0.238,0.742,0.02,0.301,0.685,0.014,0.327,0.625,0.048,0.279,0.712,0.009,0.232,0.764,0.004,0.238,0.755,0.007,0.388,0.583,0.029,0.23,0.768,0.002,0.262,0.714,0.024,0.468,0.515,0.017,0.121,0.879,0,0.449,0.544,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-02,0.261,0.724,0.015,0.213,0.774,0.013,0.302,0.681,0.017,0.331,0.639,0.03,0.251,0.734,0.015,0.23,0.766,0.004,0.223,0.769,0.008,0.364,0.594,0.042,0.234,0.764,0.002,0.245,0.74,0.015,0.464,0.515,0.021,0.096,0.904,0,0.479,0.515,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-03,0.251,0.728,0.021,0.204,0.783,0.013,0.29,0.683,0.027,0.29,0.668,0.042,0.24,0.741,0.019,0.236,0.756,0.008,0.237,0.753,0.01,0.349,0.579,0.072,0.231,0.767,0.002,0.232,0.752,0.016,0.446,0.517,0.037,0.102,0.898,0,0.462,0.533,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-04,0.238,0.74,0.022,0.185,0.803,0.012,0.281,0.689,0.03,0.231,0.718,0.051,0.234,0.751,0.015,0.253,0.736,0.011,0.236,0.754,0.01,0.3,0.628,0.072,0.241,0.757,0.002,0.213,0.769,0.018,0.408,0.552,0.04,0.104,0.896,0,0.439,0.554,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-05,0.223,0.752,0.025,0.176,0.814,0.01,0.262,0.702,0.036,0.231,0.703,0.066,0.202,0.783,0.015,0.243,0.745,0.012,0.229,0.763,0.008,0.286,0.644,0.07,0.237,0.763,0,0.191,0.783,0.026,0.379,0.583,0.038,0.104,0.896,0,0.424,0.569,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-06,0.202,0.771,0.027,0.162,0.828,0.01,0.236,0.724,0.04,0.193,0.736,0.071,0.18,0.806,0.014,0.228,0.755,0.017,0.224,0.768,0.008,0.265,0.663,0.072,0.224,0.773,0.003,0.163,0.81,0.027,0.323,0.637,0.04,0.106,0.894,0,0.404,0.596,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-07,0.207,0.765,0.028,0.172,0.819,0.009,0.236,0.721,0.043,0.217,0.71,0.073,0.2,0.786,0.014,0.212,0.771,0.017,0.201,0.789,0.01,0.273,0.646,0.081,0.238,0.757,0.005,0.16,0.815,0.025,0.335,0.633,0.032,0.106,0.883,0.011,0.382,0.618,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-08,0.217,0.763,0.02,0.201,0.795,0.004,0.23,0.736,0.034,0.258,0.699,0.043,0.198,0.79,0.012,0.213,0.77,0.017,0.205,0.782,0.013,0.312,0.63,0.058,0.236,0.759,0.005,0.168,0.815,0.017,0.35,0.627,0.023,0.106,0.884,0.01,0.295,0.705,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-09,0.228,0.751,0.021,0.221,0.777,0.002,0.235,0.729,0.036,0.265,0.688,0.047,0.205,0.783,0.012,0.223,0.766,0.011,0.227,0.761,0.012,0.317,0.623,0.06,0.233,0.758,0.009,0.192,0.793,0.015,0.356,0.621,0.023,0.116,0.874,0.01,0.243,0.757,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-10,0.229,0.754,0.017,0.216,0.782,0.002,0.24,0.73,0.03,0.277,0.686,0.037,0.201,0.791,0.008,0.228,0.758,0.014,0.22,0.77,0.01,0.345,0.616,0.039,0.214,0.777,0.009,0.199,0.786,0.015,0.374,0.611,0.015,0.102,0.888,0.01,0.321,0.679,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-11,0.229,0.753,0.018,0.206,0.788,0.006,0.248,0.724,0.028,0.297,0.66,0.043,0.192,0.799,0.009,0.212,0.777,0.011,0.227,0.764,0.009,0.32,0.629,0.051,0.21,0.78,0.01,0.21,0.778,0.012,0.376,0.606,0.018,0.1,0.891,0.009,0.346,0.654,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-12,0.248,0.737,0.015,0.216,0.777,0.007,0.275,0.703,0.022,0.332,0.638,0.03,0.225,0.766,0.009,0.211,0.778,0.011,0.224,0.764,0.012,0.347,0.6,0.053,0.233,0.758,0.009,0.224,0.771,0.005,0.394,0.589,0.017,0.105,0.886,0.009,0.368,0.632,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-13,0.26,0.723,0.017,0.221,0.773,0.006,0.293,0.682,0.025,0.33,0.641,0.029,0.245,0.741,0.014,0.215,0.772,0.013,0.248,0.741,0.011,0.37,0.577,0.053,0.235,0.758,0.007,0.239,0.751,0.01,0.423,0.556,0.021,0.106,0.885,0.009,0.372,0.628,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-14,0.254,0.731,0.015,0.217,0.773,0.01,0.284,0.697,0.019,0.279,0.697,0.024,0.244,0.747,0.009,0.229,0.755,0.016,0.265,0.722,0.013,0.356,0.595,0.049,0.223,0.768,0.009,0.239,0.754,0.007,0.43,0.55,0.02,0.104,0.89,0.006,0.282,0.718,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-15,0.248,0.736,0.016,0.226,0.763,0.011,0.268,0.713,0.019,0.298,0.675,0.027,0.229,0.763,0.008,0.223,0.76,0.017,0.248,0.739,0.013,0.361,0.583,0.056,0.216,0.775,0.009,0.232,0.762,0.006,0.417,0.562,0.021,0.102,0.891,0.007,0.324,0.669,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-16,0.248,0.736,0.016,0.222,0.759,0.019,0.269,0.716,0.015,0.313,0.657,0.03,0.238,0.755,0.007,0.202,0.778,0.02,0.235,0.752,0.013,0.334,0.613,0.053,0.238,0.75,0.012,0.224,0.77,0.006,0.436,0.549,0.015,0.102,0.888,0.01,0.318,0.676,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-17,0.257,0.724,0.019,0.233,0.747,0.02,0.277,0.705,0.018,0.34,0.618,0.042,0.233,0.76,0.007,0.201,0.781,0.018,0.251,0.736,0.013,0.316,0.619,0.065,0.277,0.707,0.016,0.219,0.776,0.005,0.439,0.548,0.013,0.11,0.873,0.017,0.29,0.703,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-18,0.251,0.733,0.016,0.244,0.741,0.015,0.257,0.726,0.017,0.32,0.648,0.032,0.232,0.761,0.007,0.209,0.773,0.018,0.239,0.75,0.011,0.34,0.611,0.049,0.267,0.717,0.016,0.206,0.789,0.005,0.438,0.556,0.006,0.112,0.873,0.015,0.255,0.737,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-19,0.248,0.735,0.017,0.242,0.742,0.016,0.253,0.73,0.017,0.319,0.65,0.031,0.21,0.782,0.008,0.222,0.76,0.018,0.253,0.734,0.013,0.337,0.618,0.045,0.261,0.724,0.015,0.206,0.787,0.007,0.433,0.559,0.008,0.11,0.875,0.015,0.227,0.766,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-20,0.24,0.741,0.019,0.234,0.746,0.02,0.246,0.736,0.018,0.306,0.65,0.044,0.2,0.792,0.008,0.226,0.763,0.011,0.245,0.742,0.013,0.327,0.613,0.06,0.245,0.735,0.02,0.206,0.792,0.002,0.406,0.592,0.002,0.116,0.864,0.02,0.228,0.765,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-21,0.24,0.74,0.02,0.229,0.752,0.019,0.25,0.73,0.02,0.315,0.644,0.041,0.204,0.779,0.017,0.214,0.779,0.007,0.241,0.749,0.01,0.318,0.629,0.053,0.24,0.739,0.021,0.213,0.781,0.006,0.381,0.608,0.011,0.127,0.858,0.015,0.288,0.705,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-22,0.244,0.732,0.024,0.216,0.763,0.021,0.267,0.707,0.026,0.292,0.666,0.042,0.234,0.739,0.027,0.198,0.79,0.012,0.248,0.744,0.008,0.284,0.652,0.064,0.263,0.713,0.024,0.214,0.776,0.01,0.386,0.6,0.014,0.133,0.852,0.015,0.275,0.725,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-23,0.239,0.741,0.02,0.219,0.767,0.014,0.256,0.72,0.024,0.3,0.674,0.026,0.224,0.751,0.025,0.194,0.793,0.013,0.236,0.753,0.011,0.343,0.6,0.057,0.226,0.761,0.013,0.212,0.777,0.011,0.348,0.637,0.015,0.134,0.852,0.014,0.34,0.66,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-24,0.251,0.733,0.016,0.255,0.732,0.013,0.249,0.733,0.018,0.319,0.668,0.013,0.244,0.733,0.023,0.213,0.776,0.011,0.222,0.767,0.011,0.345,0.613,0.042,0.244,0.747,0.009,0.224,0.765,0.011,0.357,0.628,0.015,0.146,0.849,0.005,0.326,0.674,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-25,0.259,0.718,0.023,0.271,0.702,0.027,0.249,0.732,0.019,0.303,0.658,0.039,0.276,0.702,0.022,0.213,0.775,0.012,0.225,0.76,0.015,0.342,0.598,0.06,0.263,0.718,0.019,0.227,0.761,0.012,0.381,0.604,0.015,0.143,0.85,0.007,0.347,0.653,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-26,0.253,0.723,0.024,0.255,0.715,0.03,0.252,0.73,0.018,0.307,0.656,0.037,0.267,0.705,0.028,0.194,0.794,0.012,0.222,0.766,0.012,0.325,0.608,0.067,0.262,0.715,0.023,0.22,0.771,0.009,0.382,0.597,0.021,0.155,0.838,0.007,0.318,0.682,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-27,0.267,0.715,0.018,0.282,0.694,0.024,0.254,0.732,0.014,0.331,0.646,0.023,0.294,0.682,0.024,0.185,0.804,0.011,0.222,0.768,0.01,0.337,0.613,0.05,0.29,0.694,0.016,0.224,0.768,0.008,0.413,0.566,0.021,0.157,0.84,0.003,0.33,0.67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-28,0.28,0.699,0.021,0.317,0.656,0.027,0.249,0.736,0.015,0.375,0.59,0.035,0.282,0.697,0.021,0.215,0.773,0.012,0.22,0.767,0.013,0.356,0.592,0.052,0.298,0.677,0.025,0.238,0.755,0.007,0.438,0.546,0.016,0.155,0.842,0.003,0.332,0.645,0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-29,0.285,0.695,0.02,0.308,0.661,0.031,0.265,0.724,0.011,0.392,0.564,0.044,0.279,0.707,0.014,0.228,0.763,0.009,0.218,0.77,0.012,0.366,0.582,0.052,0.291,0.685,0.024,0.25,0.745,0.005,0.455,0.532,0.013,0.164,0.833,0.003,0.333,0.644,0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-30,0.289,0.688,0.023,0.313,0.655,0.032,0.269,0.715,0.016,0.369,0.572,0.059,0.288,0.699,0.013,0.246,0.747,0.007,0.236,0.75,0.014,0.34,0.588,0.072,0.298,0.676,0.026,0.263,0.733,0.004,0.463,0.515,0.022,0.17,0.829,0.001,0.25,0.722,0.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-01,0.274,0.695,0.031,0.283,0.682,0.035,0.266,0.707,0.027,0.339,0.581,0.08,0.265,0.716,0.019,0.241,0.755,0.004,0.241,0.74,0.019,0.347,0.578,0.075,0.269,0.701,0.03,0.251,0.734,0.015,0.46,0.517,0.023,0.155,0.844,0.001,0.211,0.763,0.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-02,0.283,0.69,0.027,0.276,0.703,0.021,0.289,0.679,0.032,0.367,0.579,0.054,0.268,0.709,0.023,0.243,0.746,0.011,0.246,0.738,0.016,0.341,0.597,0.062,0.262,0.712,0.026,0.279,0.707,0.014,0.456,0.516,0.028,0.163,0.835,0.002,0.193,0.78,0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-03,0.29,0.684,0.026,0.298,0.685,0.017,0.283,0.683,0.034,0.378,0.569,0.053,0.269,0.712,0.019,0.266,0.723,0.011,0.244,0.736,0.02,0.316,0.626,0.058,0.286,0.691,0.023,0.283,0.7,0.017,0.482,0.494,0.024,0.138,0.857,0.005,0.175,0.799,0.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-04,0.282,0.69,0.028,0.285,0.695,0.02,0.279,0.687,0.034,0.35,0.592,0.058,0.249,0.731,0.02,0.291,0.697,0.012,0.249,0.73,0.021,0.296,0.641,0.063,0.274,0.701,0.025,0.283,0.7,0.017,0.472,0.502,0.026,0.129,0.865,0.006,0.134,0.836,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-05,0.269,0.705,0.026,0.265,0.723,0.012,0.273,0.691,0.036,0.303,0.654,0.043,0.25,0.73,0.02,0.269,0.709,0.022,0.261,0.72,0.019,0.271,0.657,0.072,0.266,0.721,0.013,0.271,0.711,0.018,0.465,0.507,0.028,0.131,0.859,0.01,0.132,0.857,0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-06,0.253,0.725,0.022,0.245,0.749,0.006,0.259,0.705,0.036,0.234,0.738,0.028,0.234,0.745,0.021,0.289,0.689,0.022,0.271,0.709,0.02,0.247,0.696,0.057,0.253,0.735,0.012,0.254,0.728,0.018,0.456,0.516,0.028,0.106,0.884,0.01,0.113,0.875,0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-07,0.246,0.732,0.022,0.238,0.755,0.007,0.252,0.713,0.035,0.219,0.756,0.025,0.229,0.746,0.025,0.289,0.689,0.022,0.262,0.723,0.015,0.236,0.712,0.052,0.26,0.728,0.012,0.238,0.743,0.019,0.456,0.523,0.021,0.101,0.889,0.01,0.161,0.826,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-08,0.255,0.727,0.018,0.247,0.746,0.007,0.261,0.711,0.028,0.222,0.766,0.012,0.25,0.728,0.022,0.277,0.7,0.023,0.28,0.706,0.014,0.255,0.69,0.055,0.261,0.728,0.011,0.249,0.74,0.011,0.454,0.523,0.023,0.126,0.863,0.011,0.238,0.75,0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-09,0.246,0.736,0.018,0.232,0.752,0.016,0.258,0.722,0.02,0.212,0.761,0.027,0.228,0.755,0.017,0.292,0.694,0.014,0.272,0.715,0.013,0.289,0.662,0.049,0.245,0.742,0.013,0.231,0.758,0.011,0.463,0.521,0.016,0.129,0.863,0.008,0.193,0.797,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-10,0.23,0.749,0.021,0.224,0.753,0.023,0.235,0.747,0.018,0.166,0.798,0.036,0.221,0.758,0.021,0.288,0.698,0.014,0.265,0.727,0.008,0.278,0.652,0.07,0.201,0.786,0.013,0.234,0.757,0.009,0.422,0.565,0.013,0.134,0.855,0.011,0.255,0.733,0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-11,0.241,0.736,0.023,0.218,0.753,0.029,0.26,0.722,0.018,0.176,0.778,0.046,0.249,0.73,0.021,0.277,0.709,0.014,0.271,0.721,0.008,0.288,0.653,0.059,0.202,0.777,0.021,0.254,0.735,0.011,0.457,0.53,0.013,0.144,0.845,0.011,0.261,0.728,0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-12,0.248,0.73,0.022,0.208,0.763,0.029,0.282,0.702,0.016,0.189,0.755,0.056,0.257,0.726,0.017,0.289,0.708,0.003,0.267,0.727,0.006,0.288,0.651,0.061,0.217,0.764,0.019,0.258,0.733,0.009,0.459,0.53,0.011,0.15,0.843,0.007,0.229,0.771,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-13,0.256,0.72,0.024,0.222,0.746,0.032,0.285,0.697,0.018,0.213,0.725,0.062,0.276,0.703,0.021,0.279,0.721,0,0.255,0.739,0.006,0.292,0.635,0.073,0.227,0.752,0.021,0.267,0.725,0.008,0.463,0.526,0.011,0.153,0.837,0.01,0.228,0.772,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-14,0.26,0.717,0.023,0.236,0.737,0.027,0.28,0.7,0.02,0.269,0.669,0.062,0.243,0.741,0.016,0.282,0.718,0,0.255,0.734,0.011,0.34,0.605,0.055,0.222,0.757,0.021,0.26,0.727,0.013,0.476,0.515,0.009,0.14,0.843,0.017,0.241,0.759,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-15,0.255,0.722,0.023,0.229,0.743,0.028,0.276,0.705,0.019,0.266,0.669,0.065,0.242,0.745,0.013,0.292,0.703,0.005,0.225,0.768,0.007,0.328,0.614,0.058,0.224,0.756,0.02,0.251,0.737,0.012,0.503,0.489,0.008,0.123,0.861,0.016,0.252,0.74,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-16,0.271,0.707,0.022,0.249,0.727,0.024,0.29,0.69,0.02,0.309,0.638,0.053,0.26,0.723,0.017,0.275,0.719,0.006,0.24,0.752,0.008,0.292,0.639,0.069,0.267,0.722,0.011,0.267,0.721,0.012,0.511,0.478,0.011,0.121,0.861,0.018,0.323,0.667,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-17,0.295,0.683,0.022,0.258,0.724,0.018,0.325,0.649,0.026,0.347,0.598,0.055,0.282,0.703,0.015,0.293,0.698,0.009,0.254,0.736,0.01,0.338,0.608,0.054,0.306,0.681,0.013,0.27,0.712,0.018,0.557,0.427,0.016,0.128,0.857,0.015,0.294,0.696,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-18,0.3,0.68,0.02,0.275,0.719,0.006,0.32,0.648,0.032,0.4,0.55,0.05,0.253,0.736,0.011,0.294,0.697,0.009,0.268,0.722,0.01,0.34,0.584,0.076,0.331,0.669,0,0.262,0.724,0.014,0.546,0.442,0.012,0.136,0.849,0.015,0.308,0.681,0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-19,0.291,0.689,0.02,0.291,0.703,0.006,0.291,0.676,0.033,0.35,0.619,0.031,0.264,0.718,0.018,0.291,0.693,0.016,0.269,0.715,0.016,0.332,0.611,0.057,0.308,0.68,0.012,0.264,0.723,0.013,0.564,0.42,0.016,0.124,0.859,0.017,0.367,0.618,0.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-20,0.307,0.674,0.019,0.302,0.692,0.006,0.311,0.659,0.03,0.359,0.617,0.024,0.295,0.686,0.019,0.3,0.685,0.015,0.272,0.712,0.016,0.376,0.579,0.045,0.33,0.654,0.016,0.265,0.724,0.011,0.581,0.404,0.015,0.141,0.848,0.011,0.431,0.557,0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
